ID,DATE,ELEMENT,DATA_VALUE,M_FLAG,Q_FLAG,S_FLAG,OBS_TIME
CA00303A0Q6,19730508,SNOW,0,,,C,
CA00303A0Q6,19730509,SNOW,0,,,C,
CA00303A0Q6,19730510,SNOW,0,T,,C,
CA00303A0Q6,19730511,SNOW,0,,,C,
CA00303A0Q6,19730512,SNOW,0,,,C,
CA00303A0Q6,19730513,SNOW,0,,,C,
CA00303A0Q6,19730514,SNOW,0,,,C,
CA00303A0Q6,19730515,SNOW,0,,,C,
CA00303A0Q6,19730516,SNOW,0,,,C,
CA00303A0Q6,19730517,SNOW,0,,,C,
CA00303A0Q6,19730518,SNOW,0,,,C,
CA00303A0Q6,19730519,SNOW,0,,,C,
CA00303A0Q6,19730520,SNOW,0,,,C,
CA00303A0Q6,19730521,SNOW,0,,,C,
CA00303A0Q6,19730522,SNOW,0,,,C,
CA00303A0Q6,19730523,SNOW,0,,,C,
CA00303A0Q6,19730524,SNOW,0,,,C,
CA00303A0Q6,19730525,SNOW,0,,,C,
CA00303A0Q6,19730526,SNOW,0,,,C,
CA00303A0Q6,19730527,SNOW,0,,,C,
CA00303A0Q6,19730528,SNOW,0,,,C,
CA00303A0Q6,19730529,SNOW,0,,,C,
CA00303A0Q6,19730530,SNOW,0,,,C,
CA00303A0Q6,19730531,SNOW,0,,,C,
CA00303A0Q6,19730601,PRCP,114,,,C,
CA00303A0Q6,19730602,PRCP,28,,,C,
CA00303A0Q6,19730603,PRCP,0,T,,C,
CA00303A0Q6,19730604,PRCP,0,,,C,
CA00303A0Q6,19730605,PRCP,0,,,C,
CA00303A0Q6,19730606,PRCP,0,,,C,
CA00303A0Q6,19730607,PRCP,0,,,C,
CA00303A0Q6,19730608,PRCP,0,,,C,
CA00303A0Q6,19730609,PRCP,0,T,,C,
CA00303A0Q6,19730610,PRCP,0,,,C,
CA00303A0Q6,19730611,PRCP,0,,,C,
CA00303A0Q6,19730612,PRCP,0,,,C,
CA00303A0Q6,19730613,PRCP,0,,,C,
CA00303A0Q6,19730614,PRCP,173,,,C,
CA00303A0Q6,19730615,PRCP,132,,,C,
CA00303A0Q6,19730616,PRCP,0,,,C,
CA00303A0Q6,19730617,PRCP,175,,,C,
CA00303A0Q6,19730618,PRCP,25,,,C,
CA00303A0Q6,19730619,PRCP,0,,,C,
CA00303A0Q6,19730620,PRCP,0,,,C,
CA00303A0Q6,19730621,PRCP,0,,,C,
CA00303A0Q6,19730622,PRCP,0,T,,C,
CA00303A0Q6,19730623,PRCP,0,T,,C,
CA00303A0Q6,19730624,PRCP,0,T,,C,
CA00303A0Q6,19730625,PRCP,0,,,C,
CA00303A0Q6,19730626,PRCP,0,,,C,
CA00303A0Q6,19730627,PRCP,0,,,C,
CA00303A0Q6,19730628,PRCP,61,,,C,
CA00303A0Q6,19730629,PRCP,5,,,C,
CA00303A0Q6,19730630,PRCP,0,T,,C,
CA00303A0Q6,19730601,SNOW,0,,,C,
CA00303A0Q6,19730602,SNOW,0,,,C,
CA00303A0Q6,19730603,SNOW,0,,,C,
CA00303A0Q6,19730604,SNOW,0,,,C,
CA00303A0Q6,19730605,SNOW,0,,,C,
CA00303A0Q6,19730606,SNOW,0,,,C,
CA00303A0Q6,19730607,SNOW,0,,,C,
CA00303A0Q6,19730608,SNOW,0,,,C,
CA00303A0Q6,19730609,SNOW,0,,,C,
CA00303A0Q6,19730610,SNOW,0,,,C,
CA00303A0Q6,19730611,SNOW,0,,,C,
CA00303A0Q6,19730612,SNOW,0,,,C,
CA00303A0Q6,19730613,SNOW,0,,,C,
CA00303A0Q6,19730614,SNOW,0,,,C,
CA00303A0Q6,19730615,SNOW,0,,,C,
CA00303A0Q6,19730616,SNOW,0,,,C,
CA00303A0Q6,19730617,SNOW,0,,,C,
CA00303A0Q6,19730618,SNOW,0,,,C,
CA00303A0Q6,19730619,SNOW,0,,,C,
CA00303A0Q6,19730620,SNOW,0,,,C,
CA00303A0Q6,19730621,SNOW,0,,,C,
CA00303A0Q6,19730622,SNOW,0,,,C,
CA00303A0Q6,19730623,SNOW,0,,,C,
CA00303A0Q6,19730624,SNOW,0,,,C,
CA00303A0Q6,19730625,SNOW,0,,,C,
CA00303A0Q6,19730626,SNOW,0,,,C,
CA00303A0Q6,19730627,SNOW,0,,,C,
CA00303A0Q6,19730628,SNOW,0,,,C,
CA00303A0Q6,19730629,SNOW,0,,,C,
CA00303A0Q6,19730630,SNOW,0,,,C,
CA00303A0Q6,19730701,PRCP,79,,,C,
CA00303A0Q6,19730702,PRCP,0,,,C,
CA00303A0Q6,19730703,PRCP,0,,,C,
CA00303A0Q6,19730704,PRCP,43,,,C,
CA00303A0Q6,19730705,PRCP,0,,,C,
CA00303A0Q6,19730706,PRCP,43,,,C,
CA00303A0Q6,19730707,PRCP,0,,,C,
CA00303A0Q6,19730708,PRCP,0,,,C,
CA00303A0Q6,19730709,PRCP,0,,,C,
CA00303A0Q6,19730710,PRCP,0,,,C,
CA00303A0Q6,19730711,PRCP,0,,,C,
CA00303A0Q6,19730712,PRCP,0,,,C,
CA00303A0Q6,19730713,PRCP,0,,,C,
CA00303A0Q6,19730714,PRCP,0,T,,C,
CA00303A0Q6,19730715,PRCP,0,T,,C,
CA00303A0Q6,19730716,PRCP,71,,,C,
CA00303A0Q6,19730717,PRCP,56,,,C,
CA00303A0Q6,19730718,PRCP,0,,,C,
CA00303A0Q6,19730719,PRCP,0,,,C,
CA00303A0Q6,19730720,PRCP,3,,,C,
CA00303A0Q6,19730721,PRCP,74,,,C,
CA00303A0Q6,19730722,PRCP,0,,,C,
CA00303A0Q6,19730723,PRCP,0,,,C,
CA00303A0Q6,19730724,PRCP,0,,,C,
CA00303A0Q6,19730725,PRCP,0,,,C,
CA00303A0Q6,19730726,PRCP,0,,,C,
CA00303A0Q6,19730727,PRCP,0,,,C,
CA00303A0Q6,19730728,PRCP,0,,,C,
CA00303A0Q6,19730729,PRCP,0,,,C,
CA00303A0Q6,19730730,PRCP,0,,,C,
CA00303A0Q6,19730731,PRCP,0,,,C,
CA00303A0Q6,19730701,SNOW,0,,,C,
CA00303A0Q6,19730702,SNOW,0,,,C,
CA00303A0Q6,19730703,SNOW,0,,,C,
CA00303A0Q6,19730704,SNOW,0,,,C,
CA00303A0Q6,19730705,SNOW,0,,,C,
CA00303A0Q6,19730706,SNOW,0,,,C,
CA00303A0Q6,19730707,SNOW,0,,,C,
CA00303A0Q6,19730708,SNOW,0,,,C,
CA00303A0Q6,19730709,SNOW,0,,,C,
CA00303A0Q6,19730710,SNOW,0,,,C,
CA00303A0Q6,19730711,SNOW,0,,,C,
CA00303A0Q6,19730712,SNOW,0,,,C,
CA00303A0Q6,19730713,SNOW,0,,,C,
CA00303A0Q6,19730714,SNOW,0,,,C,
CA00303A0Q6,19730715,SNOW,0,,,C,
CA00303A0Q6,19730716,SNOW,0,,,C,
CA00303A0Q6,19730717,SNOW,0,,,C,
CA00303A0Q6,19730718,SNOW,0,,,C,
CA00303A0Q6,19730719,SNOW,0,,,C,
CA00303A0Q6,19730720,SNOW,0,,,C,
CA00303A0Q6,19730721,SNOW,0,,,C,
CA00303A0Q6,19730722,SNOW,0,,,C,
CA00303A0Q6,19730723,SNOW,0,,,C,
CA00303A0Q6,19730724,SNOW,0,,,C,
CA00303A0Q6,19730725,SNOW,0,,,C,
CA00303A0Q6,19730726,SNOW,0,,,C,
CA00303A0Q6,19730727,SNOW,0,,,C,
CA00303A0Q6,19730728,SNOW,0,,,C,
CA00303A0Q6,19730729,SNOW,0,,,C,
CA00303A0Q6,19730730,SNOW,0,,,C,
CA00303A0Q6,19730731,SNOW,0,,,C,
CA00303A0Q6,19730801,PRCP,51,,,C,
CA00303A0Q6,19730802,PRCP,0,T,,C,
CA00303A0Q6,19730803,PRCP,0,,,C,
CA00303A0Q6,19730804,PRCP,0,,,C,
CA00303A0Q6,19730805,PRCP,79,,,C,
CA00303A0Q6,19730806,PRCP,81,,,C,
CA00303A0Q6,19730807,PRCP,211,,,C,
CA00303A0Q6,19730808,PRCP,0,,,C,
CA00303A0Q6,19730809,PRCP,0,,,C,
CA00303A0Q6,19730810,PRCP,15,,,C,
CA00303A0Q6,19730811,PRCP,0,,,C,
CA00303A0Q6,19730812,PRCP,0,,,C,
CA00303A0Q6,19730813,PRCP,0,,,C,
CA00303A0Q6,19730814,PRCP,0,,,C,
CA00303A0Q6,19730815,PRCP,0,,,C,
CA00303A0Q6,19730816,PRCP,0,,,C,
CA00303A0Q6,19730817,PRCP,0,,,C,
CA00303A0Q6,19730818,PRCP,0,,,C,
CA00303A0Q6,19730819,PRCP,0,,,C,
CA00303A0Q6,19730820,PRCP,0,,,C,
CA00303A0Q6,19730821,PRCP,0,,,C,
CA00303A0Q6,19730822,PRCP,0,,,C,
CA00303A0Q6,19730823,PRCP,107,,,C,
CA00303A0Q6,19730824,PRCP,201,,,C,
CA00303A0Q6,19730825,PRCP,0,,,C,
CA00303A0Q6,19730826,PRCP,0,,,C,
CA00303A0Q6,19730827,PRCP,0,T,,C,
CA00303A0Q6,19730828,PRCP,0,,,C,
CA00303A0Q6,19730829,PRCP,51,,,C,
CA00303A0Q6,19730830,PRCP,94,,,C,
CA00303A0Q6,19730831,PRCP,183,,,C,
CA00303A0Q6,19730801,SNOW,0,,,C,
CA00303A0Q6,19730802,SNOW,0,,,C,
CA00303A0Q6,19730803,SNOW,0,,,C,
CA00303A0Q6,19730804,SNOW,0,,,C,
CA00303A0Q6,19730805,SNOW,0,,,C,
CA00303A0Q6,19730806,SNOW,0,,,C,
CA00303A0Q6,19730807,SNOW,0,,,C,
CA00303A0Q6,19730808,SNOW,0,,,C,
CA00303A0Q6,19730809,SNOW,0,,,C,
CA00303A0Q6,19730810,SNOW,0,,,C,
CA00303A0Q6,19730811,SNOW,0,,,C,
CA00303A0Q6,19730812,SNOW,0,,,C,
CA00303A0Q6,19730813,SNOW,0,,,C,
CA00303A0Q6,19730814,SNOW,0,,,C,
CA00303A0Q6,19730815,SNOW,0,,,C,
CA00303A0Q6,19730816,SNOW,0,,,C,
CA00303A0Q6,19730817,SNOW,0,,,C,
CA00303A0Q6,19730818,SNOW,0,,,C,
CA00303A0Q6,19730819,SNOW,0,,,C,
CA00303A0Q6,19730820,SNOW,0,,,C,
CA00303A0Q6,19730821,SNOW,0,,,C,
CA00303A0Q6,19730822,SNOW,0,,,C,
CA00303A0Q6,19730823,SNOW,0,,,C,
CA00303A0Q6,19730824,SNOW,0,,,C,
CA00303A0Q6,19730825,SNOW,0,,,C,
CA00303A0Q6,19730826,SNOW,0,,,C,
CA00303A0Q6,19730827,SNOW,0,,,C,
CA00303A0Q6,19730828,SNOW,0,,,C,
CA00303A0Q6,19730829,SNOW,0,,,C,
CA00303A0Q6,19730830,SNOW,0,,,C,
CA00303A0Q6,19730831,SNOW,0,,,C,
CA00303A0Q6,19730901,PRCP,0,,,C,
CA00303A0Q6,19730902,PRCP,0,,,C,
CA00303A0Q6,19730903,PRCP,0,,,C,
CA00303A0Q6,19730904,PRCP,0,,,C,
CA00303A0Q6,19730905,PRCP,0,,,C,
CA00303A0Q6,19730906,PRCP,3,,,C,
CA00303A0Q6,19730907,PRCP,229,,,C,
CA00303A0Q6,19730908,PRCP,48,,,C,
CA00303A0Q6,19730909,PRCP,0,,,C,
CA00303A0Q6,19730910,PRCP,0,,,C,
CA00303A0Q6,19730911,PRCP,15,,,C,
CA00303A0Q6,19730912,PRCP,0,T,,C,
CA00303A0Q6,19730913,PRCP,0,T,,C,
CA00303A0Q6,19730914,PRCP,0,,,C,
CA00303A0Q6,19730915,PRCP,0,,,C,
CA00303A0Q6,19730916,PRCP,0,,,C,
CA00303A0Q6,19730917,PRCP,0,,,C,
CA00303A0Q6,19730918,PRCP,0,,,C,
CA00303A0Q6,19730919,PRCP,56,,,C,
CA00303A0Q6,19730920,PRCP,0,,,C,
CA00303A0Q6,19730921,PRCP,0,,,C,
CA00303A0Q6,19730922,PRCP,0,,,C,
CA00303A0Q6,19730923,PRCP,18,,,C,
CA00303A0Q6,19730924,PRCP,25,,,C,
CA00303A0Q6,19730925,PRCP,36,,,C,
CA00303A0Q6,19730926,PRCP,0,,,C,
CA00303A0Q6,19730927,PRCP,0,,,C,
CA00303A0Q6,19730928,PRCP,0,,,C,
CA00303A0Q6,19730929,PRCP,0,,,C,
CA00303A0Q6,19730930,PRCP,46,,,C,
CA00303A0Q6,19730901,SNOW,0,,,C,
CA00303A0Q6,19730902,SNOW,0,,,C,
CA00303A0Q6,19730903,SNOW,0,,,C,
CA00303A0Q6,19730904,SNOW,0,,,C,
CA00303A0Q6,19730905,SNOW,0,,,C,
CA00303A0Q6,19730906,SNOW,0,,,C,
CA00303A0Q6,19730907,SNOW,0,,,C,
CA00303A0Q6,19730908,SNOW,0,,,C,
CA00303A0Q6,19730909,SNOW,0,,,C,
CA00303A0Q6,19730910,SNOW,0,,,C,
CA00303A0Q6,19730911,SNOW,0,,,C,
CA00303A0Q6,19730912,SNOW,0,T,,C,
CA00303A0Q6,19730913,SNOW,0,T,,C,
CA00303A0Q6,19730914,SNOW,0,,,C,
CA00303A0Q6,19730915,SNOW,0,,,C,
CA00303A0Q6,19730916,SNOW,0,,,C,
CA00303A0Q6,19730917,SNOW,0,,,C,
CA00303A0Q6,19730918,SNOW,0,,,C,
CA00303A0Q6,19730919,SNOW,0,,,C,
CA00303A0Q6,19730920,SNOW,0,,,C,
CA00303A0Q6,19730921,SNOW,0,,,C,
CA00303A0Q6,19730922,SNOW,0,,,C,
CA00303A0Q6,19730923,SNOW,0,,,C,
CA00303A0Q6,19730924,SNOW,0,,,C,
CA00303A0Q6,19730925,SNOW,0,,,C,
CA00303A0Q6,19730926,SNOW,0,,,C,
CA00303A0Q6,19730927,SNOW,0,,,C,
CA00303A0Q6,19730928,SNOW,0,,,C,
CA00303A0Q6,19730929,SNOW,0,,,C,
CA00303A0Q6,19730930,SNOW,46,,,C,
CA00303A0Q6,19731001,PRCP,33,,,C,
CA00303A0Q6,19731002,PRCP,0,,,C,
CA00303A0Q6,19731003,PRCP,0,,,C,
CA00303A0Q6,19731004,PRCP,0,,,C,
CA00303A0Q6,19731005,PRCP,0,,,C,
CA00303A0Q6,19731006,PRCP,0,,,C,
CA00303A0Q6,19731007,PRCP,0,,,C,
CA00303A0Q6,19731008,PRCP,0,,,C,
CA00303A0Q6,19731009,PRCP,0,,,C,
CA00303A0Q6,19731010,PRCP,0,,,C,
CA00303A0Q6,19731011,PRCP,0,,,C,
CA00303A0Q6,19731012,PRCP,0,,,C,
CA00303A0Q6,19731013,PRCP,0,,,C,
CA00303A0Q6,19731014,PRCP,0,,,C,
CA00303A0Q6,19731015,PRCP,0,,,C,
CA00303A0Q6,19731016,PRCP,0,,,C,
CA00303A0Q6,19731017,PRCP,0,,,C,
CA00303A0Q6,19731018,PRCP,0,,,C,
CA00303A0Q6,19731019,PRCP,0,,,C,
CA00303A0Q6,19731020,PRCP,0,,,C,
CA00303A0Q6,19731021,PRCP,0,,,C,
CA00303A0Q6,19731022,PRCP,3,,,C,
CA00303A0Q6,19731023,PRCP,0,T,,C,
CA00303A0Q6,19731024,PRCP,0,,,C,
CA00303A0Q6,19731025,PRCP,0,,,C,
CA00303A0Q6,19731026,PRCP,0,,,C,
CA00303A0Q6,19731027,PRCP,0,,,C,
CA00303A0Q6,19731028,PRCP,15,,,C,
CA00303A0Q6,19731029,PRCP,0,T,,C,
CA00303A0Q6,19731030,PRCP,0,T,,C,
CA00303A0Q6,19731031,PRCP,25,,,C,
CA00303A0Q6,19731001,SNOW,25,,,C,
CA00303A0Q6,19731002,SNOW,0,,,C,
CA00303A0Q6,19731003,SNOW,0,,,C,
CA00303A0Q6,19731004,SNOW,0,,,C,
CA00303A0Q6,19731005,SNOW,0,,,C,
CA00303A0Q6,19731006,SNOW,0,,,C,
CA00303A0Q6,19731007,SNOW,0,,,C,
CA00303A0Q6,19731008,SNOW,0,,,C,
CA00303A0Q6,19731009,SNOW,0,,,C,
CA00303A0Q6,19731010,SNOW,0,,,C,
CA00303A0Q6,19731011,SNOW,0,,,C,
CA00303A0Q6,19731012,SNOW,0,,,C,
CA00303A0Q6,19731013,SNOW,0,,,C,
CA00303A0Q6,19731014,SNOW,0,,,C,
CA00303A0Q6,19731015,SNOW,0,,,C,
CA00303A0Q6,19731016,SNOW,0,,,C,
CA00303A0Q6,19731017,SNOW,0,,,C,
CA00303A0Q6,19731018,SNOW,0,,,C,
CA00303A0Q6,19731019,SNOW,0,,,C,
CA00303A0Q6,19731020,SNOW,0,,,C,
CA00303A0Q6,19731021,SNOW,0,,,C,
CA00303A0Q6,19731022,SNOW,0,,,C,
CA00303A0Q6,19731023,SNOW,0,,,C,
CA00303A0Q6,19731024,SNOW,0,,,C,
CA00303A0Q6,19731025,SNOW,0,,,C,
CA00303A0Q6,19731026,SNOW,0,,,C,
CA00303A0Q6,19731027,SNOW,0,,,C,
CA00303A0Q6,19731028,SNOW,0,,,C,
CA00303A0Q6,19731029,SNOW,0,T,,C,
CA00303A0Q6,19731030,SNOW,0,T,,C,
CA00303A0Q6,19731031,SNOW,25,,,C,
CA00303A0Q6,19731101,PRCP,25,,,C,
CA00303A0Q6,19731102,PRCP,76,,,C,
CA00303A0Q6,19731103,PRCP,25,,,C,
CA00303A0Q6,19731104,PRCP,25,,,C,
CA00303A0Q6,19731105,PRCP,25,,,C,
CA00303A0Q6,19731106,PRCP,0,,,C,
CA00303A0Q6,19731107,PRCP,0,,,C,
CA00303A0Q6,19731108,PRCP,0,T,,C,
CA00303A0Q6,19731109,PRCP,0,T,,C,
CA00303A0Q6,19731110,PRCP,0,,,C,
CA00303A0Q6,19731111,PRCP,0,,,C,
CA00303A0Q6,19731112,PRCP,0,T,,C,
CA00303A0Q6,19731113,PRCP,0,,,C,
CA00303A0Q6,19731114,PRCP,0,T,,C,
CA00303A0Q6,19731115,PRCP,0,,,C,
CA00303A0Q6,19731116,PRCP,25,,,C,
CA00303A0Q6,19731117,PRCP,0,T,,C,
CA00303A0Q6,19731118,PRCP,0,T,,C,
CA00303A0Q6,19731119,PRCP,0,,,C,
CA00303A0Q6,19731120,PRCP,0,,,C,
CA00303A0Q6,19731121,PRCP,25,,,C,
CA00303A0Q6,19731122,PRCP,0,T,,C,
CA00303A0Q6,19731123,PRCP,0,T,,C,
CA00303A0Q6,19731124,PRCP,0,,,C,
CA00303A0Q6,19731125,PRCP,0,,,C,
CA00303A0Q6,19731126,PRCP,0,,,C,
CA00303A0Q6,19731127,PRCP,0,,,C,
CA00303A0Q6,19731128,PRCP,13,,,C,
CA00303A0Q6,19731129,PRCP,0,T,,C,
CA00303A0Q6,19731130,PRCP,0,T,,C,
CA00303A0Q6,19731101,SNOW,25,,,C,
CA00303A0Q6,19731102,SNOW,76,,,C,
CA00303A0Q6,19731103,SNOW,25,,,C,
CA00303A0Q6,19731104,SNOW,25,,,C,
CA00303A0Q6,19731105,SNOW,25,,,C,
CA00303A0Q6,19731106,SNOW,0,,,C,
CA00303A0Q6,19731107,SNOW,0,,,C,
CA00303A0Q6,19731108,SNOW,0,T,,C,
CA00303A0Q6,19731109,SNOW,0,T,,C,
CA00303A0Q6,19731110,SNOW,0,,,C,
CA00303A0Q6,19731111,SNOW,0,,,C,
CA00303A0Q6,19731112,SNOW,0,T,,C,
CA00303A0Q6,19731113,SNOW,0,,,C,
CA00303A0Q6,19731114,SNOW,0,T,,C,
CA00303A0Q6,19731115,SNOW,0,,,C,
CA00303A0Q6,19731116,SNOW,25,,,C,
CA00303A0Q6,19731117,SNOW,0,T,,C,
CA00303A0Q6,19731118,SNOW,0,T,,C,
CA00303A0Q6,19731119,SNOW,0,,,C,
CA00303A0Q6,19731120,SNOW,0,,,C,
CA00303A0Q6,19731121,SNOW,25,,,C,
CA00303A0Q6,19731122,SNOW,0,T,,C,
CA00303A0Q6,19731123,SNOW,0,T,,C,
CA00303A0Q6,19731124,SNOW,0,,,C,
CA00303A0Q6,19731125,SNOW,0,,,C,
CA00303A0Q6,19731126,SNOW,0,,,C,
CA00303A0Q6,19731127,SNOW,0,,,C,
CA00303A0Q6,19731128,SNOW,13,,,C,
CA00303A0Q6,19731129,SNOW,0,T,,C,
CA00303A0Q6,19731130,SNOW,0,T,,C,
CA00303A0Q6,19731201,PRCP,51,,,C,
CA00303A0Q6,19731202,PRCP,0,,,C,
CA00303A0Q6,19731203,PRCP,0,,,C,
CA00303A0Q6,19731204,PRCP,0,,,C,
CA00303A0Q6,19731205,PRCP,0,,,C,
CA00303A0Q6,19731206,PRCP,0,,,C,
CA00303A0Q6,19731207,PRCP,0,,,C,
CA00303A0Q6,19731208,PRCP,0,,,C,
CA00303A0Q6,19731209,PRCP,0,,,C,
CA00303A0Q6,19731210,PRCP,0,,,C,
CA00303A0Q6,19731211,PRCP,13,,,C,
CA00303A0Q6,19731212,PRCP,0,T,,C,
CA00303A0Q6,19731213,PRCP,0,,,C,
CA00303A0Q6,19731214,PRCP,0,,,C,
CA00303A0Q6,19731215,PRCP,0,,,C,
CA00303A0Q6,19731216,PRCP,0,,,C,
CA00303A0Q6,19731217,PRCP,15,,,C,
CA00303A0Q6,19731218,PRCP,0,,,C,
CA00303A0Q6,19731219,PRCP,0,,,C,
CA00303A0Q6,19731220,PRCP,0,,,C,
CA00303A0Q6,19731221,PRCP,0,,,C,
CA00303A0Q6,19731222,PRCP,0,,,C,
CA00303A0Q6,19731223,PRCP,0,,,C,
CA00303A0Q6,19731224,PRCP,0,,,C,
CA00303A0Q6,19731225,PRCP,0,T,,C,
CA00303A0Q6,19731226,PRCP,0,T,,C,
CA00303A0Q6,19731227,PRCP,0,T,,C,
CA00303A0Q6,19731228,PRCP,10,,,C,
CA00303A0Q6,19731229,PRCP,0,T,,C,
CA00303A0Q6,19731230,PRCP,15,,,C,
CA00303A0Q6,19731231,PRCP,0,,,C,
CA00303A0Q6,19731201,SNOW,51,,,C,
CA00303A0Q6,19731202,SNOW,0,,,C,
CA00303A0Q6,19731203,SNOW,0,,,C,
CA00303A0Q6,19731204,SNOW,0,,,C,
CA00303A0Q6,19731205,SNOW,0,,,C,
CA00303A0Q6,19731206,SNOW,0,,,C,
CA00303A0Q6,19731207,SNOW,0,,,C,
CA00303A0Q6,19731208,SNOW,0,,,C,
CA00303A0Q6,19731209,SNOW,0,,,C,
CA00303A0Q6,19731210,SNOW,0,,,C,
CA00303A0Q6,19731211,SNOW,13,,,C,
CA00303A0Q6,19731212,SNOW,0,T,,C,
CA00303A0Q6,19731213,SNOW,0,,,C,
CA00303A0Q6,19731214,SNOW,0,,,C,
CA00303A0Q6,19731215,SNOW,0,,,C,
CA00303A0Q6,19731216,SNOW,0,,,C,
CA00303A0Q6,19731217,SNOW,15,,,C,
CA00303A0Q6,19731218,SNOW,0,,,C,
CA00303A0Q6,19731219,SNOW,0,,,C,
CA00303A0Q6,19731220,SNOW,0,,,C,
CA00303A0Q6,19731221,SNOW,0,,,C,
CA00303A0Q6,19731222,SNOW,0,,,C,
CA00303A0Q6,19731223,SNOW,0,,,C,
CA00303A0Q6,19731224,SNOW,0,,,C,
CA00303A0Q6,19731225,SNOW,0,T,,C,
CA00303A0Q6,19731226,SNOW,0,T,,C,
CA00303A0Q6,19731227,SNOW,0,T,,C,
CA00303A0Q6,19731228,SNOW,10,,,C,
CA00303A0Q6,19731229,SNOW,0,T,,C,
CA00303A0Q6,19731230,SNOW,15,,,C,
CA00303A0Q6,19731231,SNOW,0,,,C,
CA00303A0Q6,19740101,PRCP,25,,,C,
CA00303A0Q6,19740102,PRCP,0,,,C,
CA00303A0Q6,19740103,PRCP,25,,,C,
CA00303A0Q6,19740104,PRCP,18,,,C,
CA00303A0Q6,19740105,PRCP,10,,,C,
CA00303A0Q6,19740106,PRCP,25,,,C,
CA00303A0Q6,19740107,PRCP,0,T,,C,
CA00303A0Q6,19740108,PRCP,0,T,,C,
CA00303A0Q6,19740109,PRCP,3,,,C,
CA00303A0Q6,19740110,PRCP,0,,,C,
CA00303A0Q6,19740111,PRCP,0,,,C,
CA00303A0Q6,19740112,PRCP,0,,,C,
CA00303A0Q6,19740113,PRCP,10,,,C,
CA00303A0Q6,19740114,PRCP,0,,,C,
CA00303A0Q6,19740115,PRCP,0,,,C,
CA00303A0Q6,19740116,PRCP,0,,,C,
CA00303A0Q6,19740117,PRCP,0,,,C,
CA00303A0Q6,19740118,PRCP,0,,,C,
CA00303A0Q6,19740119,PRCP,0,,,C,
CA00303A0Q6,19740120,PRCP,0,,,C,
CA00303A0Q6,19740121,PRCP,0,,,C,
CA00303A0Q6,19740122,PRCP,0,,,C,
CA00303A0Q6,19740123,PRCP,0,,,C,
CA00303A0Q6,19740124,PRCP,0,,,C,
CA00303A0Q6,19740125,PRCP,5,,,C,
CA00303A0Q6,19740126,PRCP,0,,,C,
CA00303A0Q6,19740127,PRCP,0,,,C,
CA00303A0Q6,19740128,PRCP,64,,,C,
CA00303A0Q6,19740129,PRCP,38,,,C,
CA00303A0Q6,19740130,PRCP,5,,,C,
CA00303A0Q6,19740131,PRCP,0,,,C,
CA00303A0Q6,19740101,SNOW,25,,,C,
CA00303A0Q6,19740102,SNOW,0,,,C,
CA00303A0Q6,19740103,SNOW,25,,,C,
CA00303A0Q6,19740104,SNOW,18,,,C,
CA00303A0Q6,19740105,SNOW,10,,,C,
CA00303A0Q6,19740106,SNOW,25,,,C,
CA00303A0Q6,19740107,SNOW,0,T,,C,
CA00303A0Q6,19740108,SNOW,0,T,,C,
CA00303A0Q6,19740109,SNOW,3,,,C,
CA00303A0Q6,19740110,SNOW,0,,,C,
CA00303A0Q6,19740111,SNOW,0,,,C,
CA00303A0Q6,19740112,SNOW,0,,,C,
CA00303A0Q6,19740113,SNOW,10,,,C,
CA00303A0Q6,19740114,SNOW,0,,,C,
CA00303A0Q6,19740115,SNOW,0,,,C,
CA00303A0Q6,19740116,SNOW,0,,,C,
CA00303A0Q6,19740117,SNOW,0,,,C,
CA00303A0Q6,19740118,SNOW,0,,,C,
CA00303A0Q6,19740119,SNOW,0,,,C,
CA00303A0Q6,19740120,SNOW,0,,,C,
CA00303A0Q6,19740121,SNOW,0,,,C,
CA00303A0Q6,19740122,SNOW,0,,,C,
CA00303A0Q6,19740123,SNOW,0,,,C,
CA00303A0Q6,19740124,SNOW,0,,,C,
CA00303A0Q6,19740125,SNOW,5,,,C,
CA00303A0Q6,19740126,SNOW,0,,,C,
CA00303A0Q6,19740127,SNOW,0,,,C,
CA00303A0Q6,19740128,SNOW,64,,,C,
CA00303A0Q6,19740129,SNOW,38,,,C,
CA00303A0Q6,19740130,SNOW,5,,,C,
CA00303A0Q6,19740131,SNOW,0,,,C,
CA00303A0Q6,19740201,PRCP,0,,,C,
CA00303A0Q6,19740202,PRCP,0,,,C,
CA00303A0Q6,19740203,PRCP,0,,,C,
CA00303A0Q6,19740204,PRCP,20,,,C,
CA00303A0Q6,19740205,PRCP,0,,,C,
CA00303A0Q6,19740206,PRCP,13,,,C,
CA00303A0Q6,19740207,PRCP,0,,,C,
CA00303A0Q6,19740208,PRCP,0,,,C,
CA00303A0Q6,19740209,PRCP,0,,,C,
CA00303A0Q6,19740210,PRCP,0,,,C,
CA00303A0Q6,19740211,PRCP,0,,,C,
CA00303A0Q6,19740212,PRCP,0,,,C,
CA00303A0Q6,19740213,PRCP,0,,,C,
CA00303A0Q6,19740214,PRCP,0,,,C,
CA00303A0Q6,19740215,PRCP,0,,,C,
CA00303A0Q6,19740216,PRCP,0,,,C,
CA00303A0Q6,19740217,PRCP,0,,,C,
CA00303A0Q6,19740218,PRCP,0,,,C,
CA00303A0Q6,19740219,PRCP,0,,,C,
CA00303A0Q6,19740220,PRCP,0,,,C,
