ID,DATE,ELEMENT,DATA_VALUE,M_FLAG,Q_FLAG,S_FLAG,OBS_TIME
CA00303C642,19921001,SNWD,0,,,C,
CA00303C642,19921002,SNWD,0,,,C,
CA00303C642,19921003,SNWD,0,,,C,
CA00303C642,19921004,SNWD,0,,,C,
CA00303C642,19921005,SNWD,0,,,C,
CA00303C642,19921006,SNWD,0,,,C,
CA00303C642,19921007,SNWD,0,,,C,
CA00303C642,19921008,SNWD,0,,,C,
CA00303C642,19921009,SNWD,0,,,C,
CA00303C642,19921010,SNWD,0,,,C,
CA00303C642,19921011,SNWD,0,,,C,
CA00303C642,19921012,SNWD,0,,,C,
CA00303C642,19921013,SNWD,40,,,C,
CA00303C642,19921014,SNWD,20,,,C,
CA00303C642,19921015,SNWD,20,,,C,
CA00303C642,19921016,SNWD,0,T,,C,
CA00303C642,19921017,SNWD,0,,,C,
CA00303C642,19921018,SNWD,0,,,C,
CA00303C642,19921019,SNWD,0,,,C,
CA00303C642,19921020,SNWD,0,,,C,
CA00303C642,19921021,SNWD,0,,,C,
CA00303C642,19921022,SNWD,0,,,C,
CA00303C642,19921023,SNWD,0,,,C,
CA00303C642,19921024,SNWD,0,,,C,
CA00303C642,19921025,SNWD,0,,,C,
CA00303C642,19921026,SNWD,0,,,C,
CA00303C642,19921027,SNWD,0,,,C,
CA00303C642,19921028,SNWD,0,,,C,
CA00303C642,19921029,SNWD,0,,,C,
CA00303C642,19921030,SNWD,10,,,C,
CA00303C642,19921031,SNWD,0,,,C,
CA00303C642,19921101,TMAX,105,,,C,
CA00303C642,19921102,TMAX,15,,,C,
CA00303C642,19921103,TMAX,5,,,C,
CA00303C642,19921104,TMAX,5,,,C,
CA00303C642,19921105,TMAX,55,,,C,
CA00303C642,19921106,TMAX,45,,,C,
CA00303C642,19921107,TMAX,65,,,C,
CA00303C642,19921108,TMAX,45,,,C,
CA00303C642,19921109,TMAX,15,,,C,
CA00303C642,19921110,TMAX,30,,,C,
CA00303C642,19921111,TMAX,35,,,C,
CA00303C642,19921112,TMAX,30,,,C,
CA00303C642,19921113,TMAX,75,,,C,
CA00303C642,19921114,TMAX,110,,,C,
CA00303C642,19921115,TMAX,70,,,C,
CA00303C642,19921116,TMAX,55,,,C,
CA00303C642,19921117,TMAX,-10,,,C,
CA00303C642,19921118,TMAX,-20,,,C,
CA00303C642,19921119,TMAX,-20,,,C,
CA00303C642,19921120,TMAX,50,,,C,
CA00303C642,19921121,TMAX,-5,,,C,
CA00303C642,19921122,TMAX,-45,,,C,
CA00303C642,19921123,TMAX,-40,,,C,
CA00303C642,19921124,TMAX,45,,,C,
CA00303C642,19921125,TMAX,55,,,C,
CA00303C642,19921126,TMAX,75,,,C,
CA00303C642,19921127,TMAX,110,,,C,
CA00303C642,19921128,TMAX,20,,,C,
CA00303C642,19921129,TMAX,70,,,C,
CA00303C642,19921101,TMIN,-45,,,C,
CA00303C642,19921102,TMIN,-10,,,C,
CA00303C642,19921103,TMIN,-15,,,C,
CA00303C642,19921104,TMIN,-65,,,C,
CA00303C642,19921105,TMIN,-110,,,C,
CA00303C642,19921106,TMIN,-75,,,C,
CA00303C642,19921107,TMIN,-40,,,C,
CA00303C642,19921108,TMIN,-10,,,C,
CA00303C642,19921109,TMIN,-20,,,C,
CA00303C642,19921110,TMIN,-125,,,C,
CA00303C642,19921111,TMIN,-45,,,C,
CA00303C642,19921112,TMIN,-95,,,C,
CA00303C642,19921113,TMIN,-95,,,C,
CA00303C642,19921114,TMIN,-15,,,C,
CA00303C642,19921115,TMIN,-25,,,C,
CA00303C642,19921116,TMIN,-50,,,C,
CA00303C642,19921117,TMIN,-40,,,C,
CA00303C642,19921118,TMIN,-50,,,C,
CA00303C642,19921119,TMIN,-165,,,C,
CA00303C642,19921120,TMIN,-135,,,C,
CA00303C642,19921121,TMIN,-135,,,C,
CA00303C642,19921122,TMIN,-90,,,C,
CA00303C642,19921123,TMIN,-150,,,C,
CA00303C642,19921124,TMIN,-150,,,C,
CA00303C642,19921125,TMIN,-110,,,C,
CA00303C642,19921126,TMIN,-110,,,C,
CA00303C642,19921127,TMIN,-95,,,C,
CA00303C642,19921128,TMIN,-20,,,C,
CA00303C642,19921129,TMIN,-75,,,C,
CA00303C642,19921130,TMIN,0,,,C,
CA00303C642,19921101,PRCP,4,,,C,
CA00303C642,19921102,PRCP,6,,,C,
CA00303C642,19921103,PRCP,0,,,C,
CA00303C642,19921104,PRCP,36,,,C,
CA00303C642,19921105,PRCP,0,,,C,
CA00303C642,19921106,PRCP,0,,,C,
CA00303C642,19921107,PRCP,52,,,C,
CA00303C642,19921108,PRCP,112,,,C,
CA00303C642,19921109,PRCP,0,T,,C,
CA00303C642,19921110,PRCP,0,,,C,
CA00303C642,19921111,PRCP,0,,,C,
CA00303C642,19921112,PRCP,0,,,C,
CA00303C642,19921113,PRCP,0,,,C,
CA00303C642,19921114,PRCP,0,,,C,
CA00303C642,19921115,PRCP,0,,,C,
CA00303C642,19921116,PRCP,2,,,C,
CA00303C642,19921117,PRCP,66,,,C,
CA00303C642,19921118,PRCP,0,,,C,
CA00303C642,19921119,PRCP,0,,,C,
CA00303C642,19921120,PRCP,0,,,C,
CA00303C642,19921121,PRCP,0,,,C,
CA00303C642,19921122,PRCP,0,T,,C,
CA00303C642,19921123,PRCP,0,,,C,
CA00303C642,19921124,PRCP,0,,,C,
CA00303C642,19921125,PRCP,0,,,C,
CA00303C642,19921126,PRCP,0,,,C,
CA00303C642,19921127,PRCP,64,,,C,
CA00303C642,19921128,PRCP,0,,,C,
CA00303C642,19921129,PRCP,0,,,C,
CA00303C642,19921130,PRCP,0,,,C,
CA00303C642,19921101,SNOW,4,,,C,
CA00303C642,19921102,SNOW,6,,,C,
CA00303C642,19921103,SNOW,0,,,C,
CA00303C642,19921104,SNOW,36,,,C,
CA00303C642,19921105,SNOW,0,,,C,
CA00303C642,19921106,SNOW,0,,,C,
CA00303C642,19921107,SNOW,0,,,C,
CA00303C642,19921108,SNOW,112,,,C,
CA00303C642,19921109,SNOW,0,T,,C,
CA00303C642,19921110,SNOW,0,,,C,
CA00303C642,19921111,SNOW,0,,,C,
CA00303C642,19921112,SNOW,0,,,C,
CA00303C642,19921113,SNOW,0,,,C,
CA00303C642,19921114,SNOW,0,,,C,
CA00303C642,19921115,SNOW,0,,,C,
CA00303C642,19921116,SNOW,2,,,C,
CA00303C642,19921117,SNOW,66,,,C,
CA00303C642,19921118,SNOW,0,,,C,
CA00303C642,19921119,SNOW,0,,,C,
CA00303C642,19921120,SNOW,0,,,C,
CA00303C642,19921121,SNOW,0,,,C,
CA00303C642,19921122,SNOW,0,T,,C,
CA00303C642,19921123,SNOW,0,,,C,
CA00303C642,19921124,SNOW,0,,,C,
CA00303C642,19921125,SNOW,0,,,C,
CA00303C642,19921126,SNOW,0,,,C,
CA00303C642,19921127,SNOW,0,,,C,
CA00303C642,19921128,SNOW,0,,,C,
CA00303C642,19921129,SNOW,0,,,C,
CA00303C642,19921130,SNOW,0,,,C,
CA00303C642,19921201,TMAX,35,,,C,
CA00303C642,19921202,TMAX,-15,,,C,
CA00303C642,19921203,TMAX,-5,,,C,
CA00303C642,19921204,TMAX,65,,,C,
CA00303C642,19921205,TMAX,35,,,C,
CA00303C642,19921206,TMAX,-50,,,C,
CA00303C642,19921207,TMAX,0,,,C,
CA00303C642,19921208,TMAX,20,,,C,
CA00303C642,19921209,TMAX,35,,,C,
CA00303C642,19921210,TMAX,-40,,,C,
CA00303C642,19921211,TMAX,-30,,,C,
CA00303C642,19921212,TMAX,-60,,,C,
CA00303C642,19921213,TMAX,90,,,C,
CA00303C642,19921215,TMAX,-5,,,C,
CA00303C642,19921216,TMAX,-90,,,C,
CA00303C642,19921217,TMAX,-170,,,C,
CA00303C642,19921218,TMAX,-135,,,C,
CA00303C642,19921219,TMAX,-120,,,C,
CA00303C642,19921220,TMAX,-145,,,C,
CA00303C642,19921223,TMAX,60,,,C,
CA00303C642,19921224,TMAX,-80,,,C,
CA00303C642,19921225,TMAX,-40,,,C,
CA00303C642,19921226,TMAX,-65,,,C,
CA00303C642,19921227,TMAX,-240,,,C,
CA00303C642,19921228,TMAX,-300,,,C,
CA00303C642,19921229,TMAX,-305,,,C,
CA00303C642,19921230,TMAX,-310,,,C,
CA00303C642,19921231,TMAX,-210,,,C,
CA00303C642,19921202,TMIN,-115,,,C,
CA00303C642,19921203,TMIN,-135,,,C,
CA00303C642,19921204,TMIN,-115,,,C,
CA00303C642,19921205,TMIN,-95,,,C,
CA00303C642,19921206,TMIN,-125,,,C,
CA00303C642,19921207,TMIN,-170,,,C,
CA00303C642,19921208,TMIN,-140,,,C,
CA00303C642,19921209,TMIN,-100,,,C,
CA00303C642,19921210,TMIN,-120,,,C,
CA00303C642,19921211,TMIN,-120,,,C,
CA00303C642,19921212,TMIN,-165,,,C,
CA00303C642,19921213,TMIN,-195,,,C,
CA00303C642,19921214,TMIN,-125,,,C,
CA00303C642,19921216,TMIN,-180,,,C,
CA00303C642,19921217,TMIN,-210,,,C,
CA00303C642,19921218,TMIN,-310,,,C,
CA00303C642,19921219,TMIN,-295,,,C,
CA00303C642,19921220,TMIN,-220,,,C,
CA00303C642,19921221,TMIN,-195,,,C,
CA00303C642,19921224,TMIN,-200,,,C,
CA00303C642,19921225,TMIN,-210,,,C,
CA00303C642,19921226,TMIN,-135,,,C,
CA00303C642,19921227,TMIN,-260,,,C,
CA00303C642,19921228,TMIN,-315,,,C,
CA00303C642,19921229,TMIN,-370,,,C,
CA00303C642,19921230,TMIN,-365,,,C,
CA00303C642,19921231,TMIN,-370,,,C,
CA00303C642,19921201,PRCP,0,,,C,
CA00303C642,19921202,PRCP,0,,,C,
CA00303C642,19921203,PRCP,0,,,C,
CA00303C642,19921204,PRCP,0,,,C,
CA00303C642,19921205,PRCP,0,,,C,
CA00303C642,19921206,PRCP,0,,,C,
CA00303C642,19921207,PRCP,0,,,C,
CA00303C642,19921208,PRCP,0,,,C,
CA00303C642,19921209,PRCP,0,,,C,
CA00303C642,19921210,PRCP,6,,,C,
CA00303C642,19921211,PRCP,0,,,C,
CA00303C642,19921212,PRCP,0,,,C,
CA00303C642,19921213,PRCP,0,,,C,
CA00303C642,19921216,PRCP,2,,,C,
CA00303C642,19921217,PRCP,0,,,C,
CA00303C642,19921218,PRCP,0,,,C,
CA00303C642,19921219,PRCP,0,,,C,
CA00303C642,19921220,PRCP,0,,,C,
CA00303C642,19921222,PRCP,0,,,C,
CA00303C642,19921223,PRCP,0,,,C,
CA00303C642,19921224,PRCP,0,,,C,
CA00303C642,19921225,PRCP,0,,,C,
CA00303C642,19921226,PRCP,16,,,C,
CA00303C642,19921227,PRCP,28,,,C,
CA00303C642,19921228,PRCP,26,,,C,
CA00303C642,19921229,PRCP,0,,,C,
CA00303C642,19921230,PRCP,0,,,C,
CA00303C642,19921231,PRCP,0,,,C,
CA00303C642,19921201,SNOW,0,,,C,
CA00303C642,19921202,SNOW,0,,,C,
CA00303C642,19921203,SNOW,0,,,C,
CA00303C642,19921204,SNOW,0,,,C,
CA00303C642,19921205,SNOW,0,,,C,
CA00303C642,19921206,SNOW,0,,,C,
CA00303C642,19921207,SNOW,0,,,C,
CA00303C642,19921208,SNOW,0,,,C,
CA00303C642,19921209,SNOW,0,,,C,
CA00303C642,19921210,SNOW,6,,,C,
CA00303C642,19921211,SNOW,0,,,C,
CA00303C642,19921212,SNOW,0,,,C,
CA00303C642,19921213,SNOW,0,,,C,
CA00303C642,19921216,SNOW,2,,,C,
CA00303C642,19921217,SNOW,0,,,C,
CA00303C642,19921218,SNOW,0,,,C,
CA00303C642,19921219,SNOW,0,,,C,
CA00303C642,19921220,SNOW,0,,,C,
CA00303C642,19921222,SNOW,0,,,C,
CA00303C642,19921223,SNOW,0,,,C,
CA00303C642,19921224,SNOW,0,,,C,
CA00303C642,19921225,SNOW,0,,,C,
CA00303C642,19921226,SNOW,16,,,C,
CA00303C642,19921227,SNOW,28,,,C,
CA00303C642,19921228,SNOW,26,,,C,
CA00303C642,19921229,SNOW,0,,,C,
CA00303C642,19921230,SNOW,0,,,C,
CA00303C642,19921231,SNOW,0,,,C,
CA00303C642,19921215,MDPR,58,,,C,
CA00303C642,19921215,MDSF,58,,,C,
CA00303C642,19930101,TMAX,-120,,,C,
CA00303C642,19930102,TMAX,-90,,,C,
CA00303C642,19930103,TMAX,-115,,,C,
CA00303C642,19930104,TMAX,-180,,,C,
CA00303C642,19930105,TMAX,-105,,,C,
CA00303C642,19930106,TMAX,-65,,,C,
CA00303C642,19930107,TMAX,-135,,,C,
CA00303C642,19930108,TMAX,-150,,,C,
CA00303C642,19930109,TMAX,-215,,,C,
CA00303C642,19930110,TMAX,-220,,,C,
CA00303C642,19930111,TMAX,-190,,,C,
CA00303C642,19930112,TMAX,-220,,,C,
CA00303C642,19930114,TMAX,0,,,C,
CA00303C642,19930115,TMAX,40,,,C,
CA00303C642,19930117,TMAX,-40,,,C,
CA00303C642,19930118,TMAX,-75,,,C,
CA00303C642,19930119,TMAX,30,,,C,
CA00303C642,19930120,TMAX,45,,,C,
CA00303C642,19930121,TMAX,20,,,C,
CA00303C642,19930122,TMAX,-40,,,C,
CA00303C642,19930123,TMAX,-35,,,C,
CA00303C642,19930124,TMAX,60,,,C,
CA00303C642,19930125,TMAX,60,,,C,
CA00303C642,19930126,TMAX,20,,,C,
CA00303C642,19930127,TMAX,-10,,,C,
CA00303C642,19930130,TMAX,95,,,C,
CA00303C642,19930131,TMAX,95,,,C,
CA00303C642,19930101,TMIN,-375,,,C,
CA00303C642,19930102,TMIN,-290,,,C,
CA00303C642,19930103,TMIN,-250,,,C,
CA00303C642,19930104,TMIN,-190,,,C,
CA00303C642,19930105,TMIN,-335,,,C,
CA00303C642,19930106,TMIN,-315,,,C,
CA00303C642,19930107,TMIN,-275,,,C,
CA00303C642,19930108,TMIN,-245,,,C,
CA00303C642,19930109,TMIN,-330,,,C,
CA00303C642,19930110,TMIN,-345,,,C,
CA00303C642,19930111,TMIN,-350,,,C,
CA00303C642,19930112,TMIN,-310,,,C,
CA00303C642,19930113,TMIN,-350,,,C,
CA00303C642,19930116,TMIN,-140,,,C,
CA00303C642,19930117,TMIN,-250,,,C,
CA00303C642,19930118,TMIN,-240,,,C,
CA00303C642,19930119,TMIN,-210,,,C,
CA00303C642,19930120,TMIN,-120,,,C,
CA00303C642,19930121,TMIN,-120,,,C,
CA00303C642,19930122,TMIN,-125,,,C,
CA00303C642,19930123,TMIN,-195,,,C,
CA00303C642,19930124,TMIN,-205,,,C,
CA00303C642,19930125,TMIN,-155,,,C,
CA00303C642,19930126,TMIN,-50,,,C,
CA00303C642,19930127,TMIN,-60,,,C,
CA00303C642,19930128,TMIN,-190,,,C,
CA00303C642,19930129,TMIN,-135,,,C,
CA00303C642,19930131,TMIN,-90,,,C,
CA00303C642,19930101,PRCP,0,,,C,
CA00303C642,19930102,PRCP,0,,,C,
CA00303C642,19930103,PRCP,42,,,C,
CA00303C642,19930104,PRCP,6,,,C,
CA00303C642,19930105,PRCP,0,,,C,
CA00303C642,19930106,PRCP,0,T,,C,
CA00303C642,19930107,PRCP,46,,,C,
CA00303C642,19930108,PRCP,0,,,C,
CA00303C642,19930109,PRCP,0,,,C,
CA00303C642,19930110,PRCP,0,,,C,
CA00303C642,19930111,PRCP,0,,,C,
CA00303C642,19930112,PRCP,0,,,C,
CA00303C642,19930113,PRCP,0,,,C,
CA00303C642,19930114,PRCP,0,,,C,
CA00303C642,19930115,PRCP,0,,,C,
CA00303C642,19930116,PRCP,0,,,C,
CA00303C642,19930117,PRCP,0,,,C,
CA00303C642,19930118,PRCP,0,,,C,
CA00303C642,19930119,PRCP,0,,,C,
CA00303C642,19930120,PRCP,0,,,C,
CA00303C642,19930121,PRCP,0,,,C,
CA00303C642,19930122,PRCP,0,,,C,
CA00303C642,19930123,PRCP,0,,,C,
CA00303C642,19930124,PRCP,0,,,C,
CA00303C642,19930125,PRCP,0,,,C,
CA00303C642,19930126,PRCP,0,,,C,
CA00303C642,19930127,PRCP,0,T,,C,
CA00303C642,19930128,PRCP,0,,,C,
CA00303C642,19930129,PRCP,0,,,C,
CA00303C642,19930130,PRCP,0,,,C,
CA00303C642,19930131,PRCP,0,,,C,
CA00303C642,19930101,SNOW,0,,,C,
CA00303C642,19930102,SNOW,0,,,C,
CA00303C642,19930103,SNOW,42,,,C,
CA00303C642,19930104,SNOW,6,,,C,
CA00303C642,19930105,SNOW,0,,,C,
CA00303C642,19930106,SNOW,0,T,,C,
CA00303C642,19930107,SNOW,46,,,C,
CA00303C642,19930108,SNOW,0,,,C,
CA00303C642,19930109,SNOW,0,,,C,
CA00303C642,19930110,SNOW,0,,,C,
CA00303C642,19930111,SNOW,0,,,C,
CA00303C642,19930112,SNOW,0,,,C,
CA00303C642,19930113,SNOW,0,,,C,
CA00303C642,19930114,SNOW,0,,,C,
CA00303C642,19930115,SNOW,0,,,C,
CA00303C642,19930116,SNOW,0,,,C,
CA00303C642,19930117,SNOW,0,,,C,
CA00303C642,19930118,SNOW,0,,,C,
CA00303C642,19930119,SNOW,0,,,C,
CA00303C642,19930120,SNOW,0,,,C,
CA00303C642,19930121,SNOW,0,,,C,
CA00303C642,19930122,SNOW,0,,,C,
CA00303C642,19930123,SNOW,0,,,C,
CA00303C642,19930124,SNOW,0,,,C,
CA00303C642,19930125,SNOW,0,,,C,
CA00303C642,19930126,SNOW,0,,,C,
CA00303C642,19930127,SNOW,0,T,,C,
CA00303C642,19930128,SNOW,0,,,C,
CA00303C642,19930129,SNOW,0,,,C,
CA00303C642,19930130,SNOW,0,,,C,
CA00303C642,19930131,SNOW,0,,,C,
CA00303C642,19930201,TMAX,130,,,C,
CA00303C642,19930202,TMAX,30,,,C,
CA00303C642,19930203,TMAX,110,,,C,
CA00303C642,19930204,TMAX,-20,,,C,
CA00303C642,19930205,TMAX,45,,,C,
CA00303C642,19930206,TMAX,105,,,C,
CA00303C642,19930207,TMAX,30,,,C,
CA00303C642,19930208,TMAX,80,,,C,
CA00303C642,19930209,TMAX,45,,,C,
CA00303C642,19930210,TMAX,-110,,,C,
CA00303C642,19930211,TMAX,-30,,,C,
CA00303C642,19930212,TMAX,15,,,C,
CA00303C642,19930213,TMAX,-5,,,C,
CA00303C642,19930214,TMAX,-105,,,C,
CA00303C642,19930215,TMAX,-140,,,C,
CA00303C642,19930217,TMAX,-50,,,C,
CA00303C642,19930218,TMAX,-65,,,C,
CA00303C642,19930219,TMAX,-95,,,C,
CA00303C642,19930220,TMAX,-115,,,C,
CA00303C642,19930221,TMAX,-155,,,C,
CA00303C642,19930222,TMAX,-130,,,C,
CA00303C642,19930223,TMAX,-110,,,C,
CA00303C642,19930224,TMAX,-60,,,C,
CA00303C642,19930225,TMAX,-70,,,C,
CA00303C642,19930226,TMAX,40,,,C,
CA00303C642,19930227,TMAX,90,,,C,
CA00303C642,19930228,TMAX,150,,,C,
CA00303C642,19930201,TMIN,-30,,,C,
CA00303C642,19930202,TMIN,-90,,,C,
CA00303C642,19930203,TMIN,-150,,,C,
CA00303C642,19930204,TMIN,-100,,,C,
CA00303C642,19930205,TMIN,-105,,,C,
CA00303C642,19930206,TMIN,-95,,,C,
CA00303C642,19930207,TMIN,-70,,,C,
CA00303C642,19930208,TMIN,-80,,,C,
CA00303C642,19930209,TMIN,-80,,,C,
CA00303C642,19930210,TMIN,-160,,,C,
CA00303C642,19930211,TMIN,-160,,,C,
CA00303C642,19930212,TMIN,-165,,,C,
CA00303C642,19930213,TMIN,-95,,,C,
CA00303C642,19930214,TMIN,-210,,,C,
CA00303C642,19930215,TMIN,-195,,,C,
CA00303C642,19930216,TMIN,-270,,,C,
CA00303C642,19930218,TMIN,-180,,,C,
CA00303C642,19930219,TMIN,-155,,,C,
CA00303C642,19930220,TMIN,-155,,,C,
CA00303C642,19930221,TMIN,-275,,,C,
CA00303C642,19930222,TMIN,-275,,,C,
CA00303C642,19930223,TMIN,-230,,,C,
CA00303C642,19930224,TMIN,-305,,,C,
CA00303C642,19930225,TMIN,-255,,,C,
CA00303C642,19930226,TMIN,-220,,,C,
CA00303C642,19930227,TMIN,-115,,,C,
CA00303C642,19930228,TMIN,0,,,C,
CA00303C642,19930201,PRCP,0,,,C,
CA00303C642,19930202,PRCP,0,,,C,
CA00303C642,19930203,PRCP,0,,,C,
CA00303C642,19930204,PRCP,0,,,C,
CA00303C642,19930205,PRCP,0,,,C,
CA00303C642,19930206,PRCP,0,,,C,
CA00303C642,19930207,PRCP,0,,,C,
CA00303C642,19930208,PRCP,0,T,,C,
CA00303C642,19930209,PRCP,22,,,C,
CA00303C642,19930210,PRCP,0,T,,C,
CA00303C642,19930211,PRCP,0,,,C,
CA00303C642,19930212,PRCP,0,,,C,
CA00303C642,19930213,PRCP,20,,,C,
CA00303C642,19930214,PRCP,0,,,C,
CA00303C642,19930215,PRCP,0,T,,C,
CA00303C642,19930216,PRCP,0,,,C,
CA00303C642,19930217,PRCP,0,,,C,
CA00303C642,19930218,PRCP,3,,,C,
CA00303C642,19930219,PRCP,68,,,C,
CA00303C642,19930220,PRCP,13,,,C,
CA00303C642,19930221,PRCP,0,T,,C,
CA00303C642,19930222,PRCP,0,,,C,
CA00303C642,19930223,PRCP,0,,,C,
CA00303C642,19930224,PRCP,0,,,C,
CA00303C642,19930225,PRCP,0,,,C,
CA00303C642,19930226,PRCP,0,,,C,
CA00303C642,19930227,PRCP,0,,,C,
CA00303C642,19930228,PRCP,0,,,C,
CA00303C642,19930201,SNOW,0,,,C,
CA00303C642,19930202,SNOW,0,,,C,
CA00303C642,19930203,SNOW,0,,,C,
CA00303C642,19930204,SNOW,0,,,C,
CA00303C642,19930205,SNOW,0,,,C,
CA00303C642,19930206,SNOW,0,,,C,
CA00303C642,19930207,SNOW,0,,,C,
CA00303C642,19930208,SNOW,0,T,,C,
CA00303C642,19930209,SNOW,22,,,C,
CA00303C642,19930210,SNOW,0,T,,C,
CA00303C642,19930211,SNOW,0,,,C,
CA00303C642,19930212,SNOW,0,,,C,
CA00303C642,19930213,SNOW,20,,,C,
CA00303C642,19930214,SNOW,0,,,C,
CA00303C642,19930215,SNOW,0,T,,C,
CA00303C642,19930216,SNOW,0,,,C,
CA00303C642,19930217,SNOW,0,,,C,
CA00303C642,19930218,SNOW,3,,,C,
CA00303C642,19930219,SNOW,68,,,C,
CA00303C642,19930220,SNOW,13,,,C,
CA00303C642,19930221,SNOW,0,T,,C,
CA00303C642,19930222,SNOW,0,,,C,
CA00303C642,19930223,SNOW,0,,,C,
CA00303C642,19930224,SNOW,0,,,C,
CA00303C642,19930225,SNOW,0,,,C,
CA00303C642,19930226,SNOW,0,,,C,
CA00303C642,19930227,SNOW,0,,,C,
CA00303C642,19930228,SNOW,0,,,C,
CA00303C642,19930301,TMAX,150,,,C,
CA00303C642,19930302,TMAX,100,,,C,
CA00303C642,19930303,TMAX,60,,,C,
CA00303C642,19930304,TMAX,100,,,C,
CA00303C642,19930305,TMAX,135,,,C,
CA00303C642,19930306,TMAX,125,,,C,
CA00303C642,19930307,TMAX,20,,,C,
CA00303C642,19930308,TMAX,25,,,C,
CA00303C642,19930309,TMAX,30,,,C,
CA00303C642,19930312,TMAX,20,,,C,
CA00303C642,19930313,TMAX,30,,,C,
CA00303C642,19930314,TMAX,40,,,C,
CA00303C642,19930315,TMAX,-110,,,C,
CA00303C642,19930316,TMAX,-110,,,C,
CA00303C642,19930317,TMAX,-10,,,C,
CA00303C642,19930319,TMAX,40,,,C,
CA00303C642,19930320,TMAX,80,,,C,
CA00303C642,19930321,TMAX,110,,,C,
CA00303C642,19930322,TMAX,140,,,C,
CA00303C642,19930323,TMAX,200,,,C,
CA00303C642,19930324,TMAX,110,,,C,
CA00303C642,19930325,TMAX,30,,,C,
CA00303C642,19930326,TMAX,10,,,C,
CA00303C642,19930327,TMAX,10,,,C,
CA00303C642,19930328,TMAX,15,,,C,
CA00303C642,19930329,TMAX,35,,,C,
CA00303C642,19930330,TMAX,25,,,C,
CA00303C642,19930331,TMAX,75,,,C,
CA00303C642,19930301,TMIN,-20,,,C,
CA00303C642,19930302,TMIN,-55,,,C,
CA00303C642,19930303,TMIN,-55,,,C,
CA00303C642,19930304,TMIN,-40,,,C,
CA00303C642,19930305,TMIN,-55,,,C,
CA00303C642,19930306,TMIN,0,,,C,
CA00303C642,19930307,TMIN,-10,,,C,
CA00303C642,19930308,TMIN,-20,,,C,
CA00303C642,19930309,TMIN,-40,,,C,
CA00303C642,19930310,TMIN,-80,,,C,
CA00303C642,19930313,TMIN,-145,,,C,
CA00303C642,19930314,TMIN,-110,,,C,
CA00303C642,19930315,TMIN,-130,,,C,
CA00303C642,19930316,TMIN,-255,,,C,
CA00303C642,19930317,TMIN,-240,,,C,
CA00303C642,19930318,TMIN,-150,,,C,
CA00303C642,19930320,TMIN,-140,,,C,
CA00303C642,19930321,TMIN,-20,,,C,
CA00303C642,19930322,TMIN,-5,,,C,
CA00303C642,19930323,TMIN,10,,,C,
CA00303C642,19930324,TMIN,-40,,,C,
CA00303C642,19930325,TMIN,-5,,,C,
CA00303C642,19930326,TMIN,-45,,,C,
CA00303C642,19930327,TMIN,-10,,,C,
CA00303C642,19930328,TMIN,-20,,,C,
CA00303C642,19930329,TMIN,-20,,,C,
CA00303C642,19930330,TMIN,-15,,,C,
CA00303C642,19930331,TMIN,-25,,,C,
CA00303C642,19930301,PRCP,0,,,C,
CA00303C642,19930302,PRCP,0,,,C,
CA00303C642,19930303,PRCP,0,,,C,
CA00303C642,19930304,PRCP,0,,,C,
CA00303C642,19930305,PRCP,0,,,C,
CA00303C642,19930306,PRCP,0,,,C,
CA00303C642,19930307,PRCP,0,,,C,
CA00303C642,19930308,PRCP,0,,,C,
CA00303C642,19930309,PRCP,0,,,C,
CA00303C642,19930310,PRCP,0,,,C,
CA00303C642,19930311,PRCP,0,,,C,
CA00303C642,19930312,PRCP,0,,,C,
CA00303C642,19930313,PRCP,0,,,C,
CA00303C642,19930314,PRCP,72,,,C,
CA00303C642,19930315,PRCP,0,,,C,
CA00303C642,19930316,PRCP,0,,,C,
CA00303C642,19930317,PRCP,0,,,C,
CA00303C642,19930318,PRCP,0,,,C,
CA00303C642,19930319,PRCP,0,,,C,
CA00303C642,19930320,PRCP,0,,,C,
CA00303C642,19930321,PRCP,0,,,C,
CA00303C642,19930322,PRCP,0,,,C,
CA00303C642,19930323,PRCP,0,,,C,
CA00303C642,19930324,PRCP,8,,,C,
CA00303C642,19930325,PRCP,4,,,C,
CA00303C642,19930326,PRCP,26,,,C,
CA00303C642,19930327,PRCP,72,,,C,
CA00303C642,19930328,PRCP,0,,,C,
CA00303C642,19930329,PRCP,0,T,,C,
CA00303C642,19930330,PRCP,0,,,C,
CA00303C642,19930331,PRCP,0,,,C,
CA00303C642,19930301,SNOW,0,,,C,
CA00303C642,19930302,SNOW,0,,,C,
CA00303C642,19930303,SNOW,0,,,C,
CA00303C642,19930304,SNOW,0,,,C,
CA00303C642,19930305,SNOW,0,,,C,
CA00303C642,19930306,SNOW,0,,,C,
CA00303C642,19930307,SNOW,0,,,C,
CA00303C642,19930308,SNOW,0,,,C,
CA00303C642,19930309,SNOW,0,,,C,
CA00303C642,19930310,SNOW,0,,,C,
CA00303C642,19930311,SNOW,0,,,C,
CA00303C642,19930312,SNOW,0,,,C,
CA00303C642,19930313,SNOW,0,,,C,
CA00303C642,19930314,SNOW,72,,,C,
CA00303C642,19930315,SNOW,0,,,C,
CA00303C642,19930316,SNOW,0,,,C,
CA00303C642,19930317,SNOW,0,,,C,
CA00303C642,19930318,SNOW,0,,,C,
CA00303C642,19930319,SNOW,0,,,C,
CA00303C642,19930320,SNOW,0,,,C,
